城市,景点名称,景点类型,最佳季节,评分,门票价格,推荐游玩时长,简介,经度,纬度
抚顺市,富平路天主教堂,风景名胜,全年,3.8,免费,2-3小时,西富平路5号,123.903093,41.854886
抚顺市,清太祖努尔哈赤,风景名胜,全年,4.1,免费,2-3小时,萨尔浒南路6号萨尔浒风景名胜区,124.122665,41.856546
抚顺市,仙人洞,风景名胜,全年,4.0,免费,2-3小时,479乡道,123.827177,42.001945
抚顺市,上寺风景区,风景名胜,全年,3.9,免费,2-3小时,河北乡,123.797325,41.934885
抚顺市,刘山广场,风景名胜,全年,3.9,免费,2-3小时,刘山一街与刘山二街交叉口东南160米,123.897816,41.827887
抚顺市,北站基督教堂,风景名胜,全年,3.9,免费,2-3小时,抚顺城路15-4号,123.927462,41.887754
抚顺市,抚顺市望花区朝阳基督教堂,风景名胜,全年,4.1,免费,2-3小时,朝阳路7号,123.800459,41.846212
抚顺市,抚顺市滨水公园,风景名胜,全年,3.9,免费,2-3小时,浑河北路24号,123.906367,41.872595
抚顺市,玉露潭公园,风景名胜,全年,4.1,免费,2-3小时,李石开发区,123.697521,41.811850
抚顺市,虎台公园,风景名胜,全年,3.9,免费,2-3小时,老虎台街道虎东一街虎台山公园,123.956033,41.844224
抚顺市,西戈公园,风景名胜,全年,3.8,免费,2-3小时,西葛一路抚顺石化西葛小区,123.849924,41.867044
抚顺市,萨尔浒山之战书事碑亭,风景名胜,全年,4.0,免费,2-3小时,萨尔浒南路6号萨尔浒风景名胜区,124.130991,41.859767
抚顺市,千台山公园,风景名胜,全年,3.8,免费,2-3小时,千台山社区58号楼,123.871444,41.833928
抚顺市,高尔山风景区将军峰,风景名胜,全年,3.7,免费,2-3小时,会元乡高山路97号高尔山风景区,123.903349,41.898240
抚顺市,李石河西公园,风景名胜,全年,4.1,免费,2-3小时,李石街与顺发路交叉口西北120米,123.733889,41.822691
抚顺市,月牙岛生态公园喷泉,风景名胜,全年,4.1,免费,2-3小时,沿滨路月牙岛生态公园内(东侧),123.842575,41.859900
抚顺市,元帅林,风景名胜,全年,4.1,免费,2-3小时,章党镇高丽村,124.294709,41.934906
抚顺市,抚顺市顺城区基督教将军聚会点,风景名胜,全年,3.8,免费,2-3小时,柳河街15号,123.900852,41.876710
抚顺市,抚顺石油一厂遗址,风景名胜,全年,3.9,免费,2-3小时,千金路与八道街交叉口南320米,123.877377,41.855662
抚顺市,邀月亭,风景名胜,全年,3.9,免费,2-3小时,萨尔浒风景名胜区,124.130752,41.861992
抚顺市,辽宁大伙房国家湿地公园(不对外开放),风景名胜,全年,4.0,免费,2-3小时,大伙房水库,124.313114,41.911532
抚顺市,抚顺市田屯莲花寺,风景名胜,全年,3.9,免费,2-3小时,李石街道沈东七路抚顺市田屯莲花寺,123.756822,41.806230
抚顺市,基督教堂(福民路),风景名胜,全年,4.0,免费,2-3小时,福民路37号,123.873106,41.861139
抚顺市,宝泉山,风景名胜,全年,3.9,免费,2-3小时,友爱村,123.731539,41.945984
抚顺市,高尔山山城,风景名胜,全年,3.8,免费,2-3小时,会元乡高山路97号高尔山风景区内(西侧),123.897843,41.894450
抚顺市,采沉记忆实景公园,风景名胜,全年,3.8,免费,2-3小时,青年路中公交站旁,123.982943,41.866954
抚顺市,观复六如,风景名胜,全年,4.4,免费,2-3小时,略阳街2号附近,123.941461,41.871954
抚顺市,东公园基督教堂,风景名胜,全年,3.7,免费,2-3小时,礼泉路10号,123.935039,41.869962
抚顺市,好汉坡,风景名胜,全年,3.8,免费,2-3小时,皇顶山森林公园,123.930355,42.010880
抚顺市,玫瑰广场,风景名胜,全年,3.9,免费,2-3小时,新民二路10号,123.803187,41.861397
抚顺市,山水驿生态广场,风景名胜,全年,4.2,免费,2-3小时,抚金线,124.142851,41.790493
抚顺市,复古列车博物馆,风景名胜,全年,4.1,免费,2-3小时,海洋路与扬帆街交叉口西北460米,123.742252,41.871746
抚顺市,抚顺市东洲区青年路花海景点,风景名胜,全年,3.8,免费,2-3小时,青年路(西段)与海新路交叉口西南400米,123.980548,41.862765
抚顺市,长安广场,风景名胜,全年,3.7,免费,2-3小时,虎东路与虎万路交叉口西南80米,123.954172,41.840677
抚顺市,毛主席雕像,风景名胜,全年,3.8,免费,2-3小时,东七路与民主二街交叉口东40米,123.907296,41.860806
抚顺市,萨尔浒花海,风景名胜,全年,3.9,免费,2-3小时,萨尔浒南路6号萨尔浒风景名胜区(东北角),124.110790,41.853684
抚顺市,人民烈士纪念碑,风景名胜,全年,3.6,免费,2-3小时,北台一街与北台三路交叉口西120米,123.913211,41.866287
抚顺市,雁鸣湖,风景名胜,全年,4.0,免费,2-3小时,宝泉山附近,123.755149,41.940817
抚顺市,黄旗村明代土城子遗址,风景名胜,全年,3.8,免费,2-3小时,[],123.931696,41.927137
抚顺市,天瀑泉,风景名胜,全年,3.8,免费,2-3小时,逍遥城(煤都路北),123.962618,41.844852
抚顺市,鱼市小广场,风景名胜,全年,3.9,免费,2-3小时,红光社区,123.809876,41.851093
抚顺市,腈纶公园,风景名胜,全年,3.8,免费,2-3小时,绥阳路(巴米罗发型设计附近),124.050003,41.868319
抚顺市,基督教堂(南阳路),风景名胜,全年,3.7,免费,2-3小时,永宁街与南阳路交叉口东南40米,123.926549,41.854838
抚顺市,前甸新村基督教活动点,风景名胜,全年,3.4,免费,2-3小时,颐城街6-20号,123.988112,41.890178
抚顺市,一竹牧场家畜动物园,风景名胜,全年,4.3,免费,2-3小时,安康街10委3组1号,123.978780,41.864877
抚顺市,抚顺市劳动公园,风景名胜,全年,4.6,免费,2-3小时,东公园街道凤翔路,123.925236,41.867178
抚顺市,高尔山风景区,风景名胜,全年,4.6,免费,2-3小时,会元乡高山路97号,123.903843,41.895430
抚顺市,东岗观景台,风景名胜,全年,4.6,免费,2-3小时,南阳路4-38号楼,123.926644,41.849110
抚顺市,东林公园,风景名胜,全年,4.1,免费,2-3小时,榆林街道东林一街3号,123.930769,41.862810
抚顺市,紫花岭风景区,风景名胜,全年,4.0,免费,2-3小时,兰山乡紫花村金洋线,124.138992,41.731348
抚顺市,青龙寺,风景名胜,全年,4.3,免费,2-3小时,后安镇郑家村,124.282490,41.689032
抚顺市,新时代广场(煤都路),风景名胜,全年,3.8,免费,2-3小时,搭连路2号,124.035173,41.852625
抚顺市,杲城烟雨,风景名胜,全年,3.8,免费,2-3小时,萨尔浒南路6号萨尔浒风景名胜区,124.132622,41.860451
抚顺市,三块石国家森林公园,风景名胜,全年,4.6,免费,2-3小时,后安镇佟庄子村,124.392340,41.657967
抚顺市,沈抚滨河公园,风景名胜,全年,4.0,免费,2-3小时,滨河路3号,123.704085,41.840268
抚顺市,基督教李石河西堂,风景名胜,全年,3.9,免费,2-3小时,李石街与顺发路交叉口北40米,123.732493,41.823243
抚顺市,凌云寺,风景名胜,全年,3.9,免费,2-3小时,456乡道西50米,124.091334,41.955057
抚顺市,城隍庙,风景名胜,全年,3.9,免费,2-3小时,李石街道沈抚新城高湾经济开发区高望路1号热高乐园丛林欢乐世界内,123.739920,41.876246
抚顺市,杨靖宇烈士,风景名胜,全年,0.0,免费,2-3小时,浑河南路(中段)与宁远街交叉口东北80米,123.916466,41.871074
抚顺市,天女山森林公园,风景名胜,全年,4.4,免费,2-3小时,401县道东50米,124.350483,41.580168
抚顺市,霜叶园,风景名胜,全年,3.8,免费,2-3小时,七道街与浑河南路中段交叉口北480米,123.876135,41.867211
抚顺市,兴国寺,风景名胜,全年,3.9,免费,2-3小时,[],123.832377,41.630233
抚顺市,远洋城山顶公园,风景名胜,全年,3.7,免费,2-3小时,远洋城山顶公园(将军北街东),123.892487,41.888508
抚顺市,中兴街基督教活动点,风景名胜,全年,3.8,免费,2-3小时,中兴街与腾远路交叉口东南100米,123.690265,41.832889
抚顺市,高尔山公园蝴蝶泉,风景名胜,全年,3.7,免费,2-3小时,会元乡高山路97号高尔山风景区,123.901369,41.895344
抚顺市,大龙湾,风景名胜,全年,4.3,免费,2-3小时,上徐线东南侧,124.479435,41.818457
抚顺市,神松,风景名胜,全年,3.7,免费,2-3小时,[],123.935583,42.007651
抚顺市,西丰园,风景名胜,全年,3.8,免费,2-3小时,工农街道沈抚公路八纬路小学南,123.780946,41.851763
抚顺市,关口基督教活动点,风景名胜,全年,3.7,免费,2-3小时,金洋线与抚金线交叉口南200米,124.076983,41.835666
抚顺市,雷锋广场,风景名胜,全年,3.9,免费,2-3小时,丹东路西段1号辽宁石油化工大学,123.790780,41.858524
抚顺市,福禄宫,风景名胜,全年,3.8,免费,2-3小时,新屯街30-49号楼附近,123.969154,41.827940
抚顺市,市民广场,风景名胜,全年,3.8,免费,2-3小时,高湾高阳路鑫禹小区3号楼,123.774027,41.869870
抚顺市,双泉寺,风景名胜,全年,3.6,免费,2-3小时,萨尔浒酒厂东南侧80米,124.024340,41.773812
抚顺市,抚顺皇家极地海洋世界-世纪丛林,风景名胜,全年,3.9,免费,2-3小时,皇家极地海洋世界,123.741345,41.867043
抚顺市,海林禅寺,风景名胜,全年,3.8,免费,2-3小时,后安镇同安村,124.238752,41.722940
抚顺市,抚顺花懿枫玺风景区,风景名胜,全年,3.6,免费,2-3小时,章党街道詹白线,124.061918,41.900629
抚顺市,碳矿俱乐部旧址,风景名胜,全年,3.4,免费,2-3小时,站前街道迎宾街1号,123.912357,41.863700
抚顺市,施家基督教活动点,风景名胜,全年,3.3,免费,2-3小时,双阳北路17号楼西侧,123.946840,41.899905
抚顺市,顺城区烈士陵园,生活服务,全年,0.0,免费,2-3小时,河北乡莲岛村南岭,123.786543,41.910782
抚顺市,沈阳工学院船钉纪念馆,风景名胜,全年,3.8,免费,2-3小时,沈阳工学院卓越馆,123.717977,41.841824
抚顺市,顺飞广场,风景名胜,全年,3.6,免费,2-3小时,顺飞路与顺大街交叉口南40米,123.719689,41.816477
抚顺市,抚顺解放纪念碑,风景名胜,全年,3.5,免费,2-3小时,永宁街与东一路交叉口东北160米,123.918057,41.870479
抚顺市,池涌泉,风景名胜,全年,3.2,免费,2-3小时,乾安街与新华一路交叉口北100米,123.921880,41.880641
抚顺市,通天阁,风景名胜,全年,3.2,免费,2-3小时,丹东路与海城街交叉口西80米,123.824536,41.852946
抚顺市,朝阳寺,风景名胜,全年,3.7,免费,2-3小时,救兵镇马郡村,124.070266,41.653188
抚顺市,南万新口袋公园,风景名胜,全年,3.4,免费,2-3小时,万新街万新派出所西北侧,123.959206,41.838887
抚顺市,抚顺矿务局职工殉职烈士塔,风景名胜,全年,3.6,免费,2-3小时,北台二路2500号楼,123.921719,41.868128
抚顺市,盘古天地,风景名胜,全年,4.0,免费,2-3小时,翔宇路与金凤街交叉口东南180米,123.687129,41.826947
抚顺市,蓝月湾广场,风景名胜,全年,3.5,免费,2-3小时,永济路48号,123.840858,41.859262
抚顺市,公园七路15,风景名胜,全年,3.3,免费,2-3小时,公园七路与公园四街交叉口西北20米,123.931835,41.869540
抚顺市,健身广场,风景名胜,全年,3.5,免费,2-3小时,昌图街与营口路交叉口北140米,123.803514,41.859175
抚顺市,石华山公园,风景名胜,全年,3.7,免费,2-3小时,德才高级中学对面,124.051390,41.862650
抚顺市,慈母多子树,风景名胜,全年,3.3,免费,2-3小时,[],123.884772,41.900421
抚顺市,秋琳广场,风景名胜,全年,3.2,免费,2-3小时,前三线与202国道交叉口西北500米,123.993700,41.902824
抚顺市,二建四家子青年点旧址,风景名胜,全年,3.6,免费,2-3小时,沈环北线,123.905747,41.945880
抚顺市,滨水游园,风景名胜,全年,3.5,免费,2-3小时,丹东路香水湾,123.826983,41.853665
抚顺市,刘山基督教,风景名胜,全年,3.7,免费,2-3小时,南花园西街104号,123.907825,41.824814
抚顺市,大伙房水库-张学良将军纪念馆,风景名胜,全年,3.7,免费,2-3小时,绥化路11号大伙房水库(不对外开放)(东北角),124.302768,41.934082
抚顺市,玄貞阁,风景名胜,全年,2.9,免费,2-3小时,新华大街7-7号楼3单元102号,123.915431,41.879366
抚顺市,长春基督教活动点,风景名胜,全年,3.5,免费,2-3小时,高山路1-11号,123.934633,41.901728
抚顺市,动物世界,风景名胜,全年,3.8,免费,2-3小时,高湾经济区高阳路3号皇家海洋乐园内(西侧),123.741493,41.866005
抚顺市,摩艾石像,风景名胜,全年,3.6,免费,2-3小时,高湾经济区高阳路3号皇家海洋乐园海神乐园内,123.746350,41.865290
抚顺市,猴石国家森林公园(暂停开放),风景名胜,全年,4.2,免费,2-3小时,木奇镇,124.495771,41.700466
抚顺市,灵仙宫,风景名胜,全年,3.5,免费,2-3小时,丹东路与灯塔路交叉口西北60米,123.818098,41.853828
抚顺市,雷锋同志之墓,风景名胜,全年,3.3,免费,2-3小时,昌图街8号,123.803495,41.850913
抚顺市,永光宝塔,风景名胜,全年,3.6,免费,2-3小时,杲山路,124.104107,41.859261
抚顺市,温道天主教堂,风景名胜,全年,3.6,免费,2-3小时,温姚线401县道,124.148481,41.771840
抚顺市,百草园,风景名胜,全年,2.9,免费,2-3小时,凤翔路与扶风街交叉口西80米,123.934317,41.871532
抚顺市,尉迟恭,风景名胜,全年,3.5,免费,2-3小时,王滨乡中华寺村中华寺景区内,123.789125,41.766918
抚顺市,前兴社区北广场,风景名胜,全年,3.3,免费,2-3小时,前甸医院西北侧160米,123.991793,41.900004
抚顺市,顺城区葛布街道新地红色主题广场,风景名胜,全年,3.5,免费,2-3小时,东葛三路与葛布东街交叉口东北60米,123.866559,41.875351
抚顺市,基督教,风景名胜,全年,3.3,免费,2-3小时,灯塔路3-5,123.817136,41.856215
抚顺市,抚顺市凌云寺念佛堂,风景名胜,全年,3.7,免费,2-3小时,章党镇上章党村,124.092255,41.955003
抚顺市,辽宁天女山森林公园-观景台,风景名胜,全年,4.2,免费,2-3小时,401县道东50米天女山森林公园,124.361954,41.579563
抚顺市,王杲山,风景名胜,全年,3.4,免费,2-3小时,萨尔浒南路6号,124.108426,41.858586
抚顺市,新宾满族自治县苏子河银龙湾,风景名胜,全年,3.9,免费,2-3小时,[],124.487826,41.817080
抚顺市,妈妈沟风景区,风景名胜,全年,3.8,免费,2-3小时,南杂木镇聂尔库村,124.472619,41.896390
抚顺市,生活广场,风景名胜,全年,3.1,免费,2-3小时,裕民路与新北街交叉口东20米,123.891341,41.861115
抚顺市,上年基督教会,风景名胜,全年,3.2,免费,2-3小时,哈三线,124.134014,42.021033
抚顺市,抚顺市东洲区上章党基督教堂,风景名胜,全年,3.3,免费,2-3小时,章党镇上汉村,124.099043,41.941875
抚顺市,道源堂,风景名胜,全年,2.9,免费,2-3小时,新城四路与新城二街交叉口西60米,123.912061,41.886641
抚顺市,上寺佛教道场,风景名胜,全年,3.6,免费,2-3小时,[],123.803494,41.931569
抚顺市,搭连基督教活动点,风景名胜,全年,3.2,免费,2-3小时,搭连三路600号楼,124.034973,41.848744
抚顺市,筐子沟(暂停开放),风景名胜,全年,4.4,免费,2-3小时,枸乃甸乡省级公路彰桓线沿线,124.824504,42.134794
抚顺市,赫图阿拉城,风景名胜,全年,4.6,免费,2-3小时,永陵镇,124.874263,41.705298
抚顺市,辽宁石油化工大学龙源广场,风景名胜,全年,3.4,免费,2-3小时,滨河路与北镇街交叉口东南200米,123.786177,41.857894
抚顺市,玄法堂,风景名胜,全年,3.4,免费,2-3小时,将军街与延吉路交叉口东南80米,123.890863,41.876329
抚顺市,抚顺市东洲区章党镇营盘基督教活动点,风景名胜,全年,3.3,免费,2-3小时,章党镇营盘村,124.215457,41.937557
抚顺市,霖叶园,风景名胜,全年,3.4,免费,2-3小时,霜叶园内(西侧),123.875064,41.867196
抚顺市,抚顺市基督教新抚聚会点,风景名胜,全年,3.4,免费,2-3小时,福民路37号,123.873442,41.861212
抚顺市,休闲广场,风景名胜,全年,3.7,免费,2-3小时,双阳路2号,123.943595,41.895655
抚顺市,星月社区民族文化广场,风景名胜,全年,3.4,免费,2-3小时,浑河南路88号,123.886978,41.864458
抚顺市,方晓基督教活动点,风景名胜,全年,3.5,免费,2-3小时,[],123.791668,41.886324
抚顺市,前腰基督教活动点,风景名胜,全年,3.5,免费,2-3小时,[],124.062805,41.678204
抚顺市,红河峡谷漂流(暂停开放),风景名胜,全年,4.8,免费,2-3小时,三十道河村双长线附近,124.902846,41.992130
抚顺市,茅台山滑草场,风景名胜,全年,3.4,免费,2-3小时,施大线,123.959112,41.989100
抚顺市,潘花坊,风景名胜,全年,3.5,免费,2-3小时,六中对面二十三中店,123.933749,41.882137
抚顺市,清风桥,风景名胜,全年,3.3,免费,2-3小时,浑河南路中段126号,123.850095,41.858853
抚顺市,玄腾阁,风景名胜,全年,3.6,免费,2-3小时,高山路94号楼6号门市1-2层,123.901299,41.887595
抚顺市,玉龙溪大峡谷风景区,风景名胜,全年,4.6,免费,2-3小时,清原镇腰站村(南长岭顶端),124.948537,42.074480
抚顺市,弥勒大佛,风景名胜,全年,3.6,免费,2-3小时,王滨乡中华寺村中华寺景区内,123.785549,41.768368
抚顺市,大门洞,风景名胜,全年,3.2,免费,2-3小时,西一路与西四街交叉口东北100米,123.894294,41.860593
抚顺市,清永陵,风景名胜,全年,4.4,免费,2-3小时,永陵镇永陵镇西北启运山脚下,124.802486,41.709969
