日期,城市,最高气温,最低气温,天气状况,风力,降水量
2020-12-07,阜新,28,-18,晴,1级,59
2020-12-08,阜新,-3,-2,晴,2级,75
2020-12-09,阜新,30,-15,大雨,6级,50
2020-12-10,阜新,18,-3,多云,1级,35
2020-12-11,阜新,-3,-19,晴,4级,0
2020-12-12,阜新,34,13,雪,2级,87
2020-12-13,阜新,24,10,中雨,4级,92
2020-12-14,阜新,23,14,雪,1级,84
2020-12-15,阜新,-7,-19,中雨,5级,30
2020-12-16,阜新,24,13,中雨,3级,9
2020-12-17,阜新,8,15,晴,6级,100
2020-12-18,阜新,10,-5,晴,1级,63
2020-12-19,阜新,-6,-13,雪,1级,24
2020-12-20,阜新,20,-3,大雨,2级,90
2020-12-21,阜新,-9,13,中雨,0级,6
2020-12-22,阜新,-1,2,雪,4级,17
2020-12-23,阜新,5,19,晴,0级,27
2020-12-24,阜新,-6,14,雪,0级,89
2020-12-25,阜新,33,15,阴,1级,38
2020-12-26,阜新,33,-16,大雨,2级,77
2020-12-27,阜新,3,11,大雨,4级,6
2020-12-28,阜新,-3,-10,小雨,3级,13
2020-12-29,阜新,14,6,阴,0级,100
2020-12-30,阜新,-5,-16,大雨,5级,14
2020-12-31,阜新,17,-11,阴,6级,1
2021-01-01,阜新,21,-13,雪,6级,61
2021-01-02,阜新,3,22,雪,3级,70
2021-01-03,阜新,-9,-7,小雨,4级,56
2021-01-04,阜新,11,-17,阴,0级,30
2021-01-05,阜新,8,18,多云,6级,19
2021-01-06,阜新,-9,-12,多云,2级,19
2021-01-07,阜新,-4,-1,大雨,2级,47
2021-01-08,阜新,-7,-12,晴,5级,29
2021-01-09,阜新,13,4,雪,2级,62
2021-01-10,阜新,25,-5,阴,3级,61
2021-01-11,阜新,8,23,小雨,6级,90
2021-01-12,阜新,15,-2,阴,3级,71
2021-01-13,阜新,4,0,中雨,1级,97
2021-01-14,阜新,-6,-19,中雨,1级,72
2021-01-15,阜新,30,-17,阴,2级,50
2021-01-16,阜新,34,-15,阴,1级,2
2021-01-17,阜新,33,10,雪,2级,6
2021-01-18,阜新,10,-11,阴,0级,89
2021-01-19,阜新,1,10,大雨,6级,37
2021-01-20,阜新,15,-17,小雨,0级,92
2021-01-21,阜新,5,18,晴,6级,27
2021-01-22,阜新,-8,-15,多云,0级,35
2021-01-23,阜新,21,-20,小雨,3级,77
2021-01-24,阜新,24,-17,雪,3级,96
2021-01-25,阜新,2,-17,中雨,6级,22
2021-01-26,阜新,15,5,多云,3级,7
2021-01-27,阜新,-10,-11,中雨,5级,79
2021-01-28,阜新,28,-9,晴,4级,95
2021-01-29,阜新,30,-17,雪,1级,78
2021-01-30,阜新,-7,-16,中雨,5级,87
2021-01-31,阜新,35,0,雪,0级,79
2021-02-01,阜新,26,-13,多云,3级,39
2021-02-02,阜新,-2,18,多云,5级,63
2021-02-03,阜新,-8,18,小雨,1级,31
2021-02-04,阜新,-7,-14,大雨,4级,58
2021-02-05,阜新,-5,-5,雪,4级,100
2021-02-06,阜新,24,25,雪,0级,63
2021-02-07,阜新,25,10,大雨,0级,72
2021-02-08,阜新,7,23,晴,1级,40
2021-02-09,阜新,-8,4,多云,2级,78
2021-02-10,阜新,22,17,雪,6级,85
2021-02-11,阜新,-8,3,晴,6级,91
2021-02-12,阜新,18,-7,阴,4级,89
2021-02-13,阜新,-3,19,多云,5级,22
2021-02-14,阜新,7,-9,雪,3级,63
2021-02-15,阜新,22,16,小雨,4级,79
2021-02-16,阜新,2,14,中雨,4级,92
2021-02-17,阜新,12,20,多云,5级,94
2021-02-18,阜新,3,1,晴,1级,41
2021-02-19,阜新,26,-15,阴,6级,79
2021-02-20,阜新,-10,0,大雨,0级,53
2021-02-21,阜新,31,-11,中雨,3级,38
2021-02-22,阜新,-8,-8,小雨,4级,81
2021-02-23,阜新,-1,-7,中雨,6级,32
2021-02-24,阜新,18,20,多云,6级,6
2021-02-25,阜新,28,20,小雨,2级,99
2021-02-26,阜新,-1,-13,中雨,4级,74
2021-02-27,阜新,8,-12,阴,4级,4
2021-02-28,阜新,-3,-10,中雨,6级,6
2021-03-01,阜新,-9,-4,小雨,6级,57
2021-03-02,阜新,6,-10,晴,2级,75
2021-03-03,阜新,33,-7,中雨,0级,0
2021-03-04,阜新,-1,6,阴,4级,99
2021-03-05,阜新,-4,-18,小雨,3级,89
2021-03-06,阜新,8,-11,中雨,0级,20
2021-03-07,阜新,32,-20,大雨,5级,96
2021-03-08,阜新,22,-10,阴,2级,46
2021-03-09,阜新,23,-15,大雨,3级,82
2021-03-10,阜新,-8,-20,雪,5级,37
2021-03-11,阜新,28,-19,晴,1级,67
2021-03-12,阜新,22,23,晴,1级,26
2021-03-13,阜新,-10,16,中雨,3级,51
2021-03-14,阜新,-8,19,雪,4级,88
2021-03-15,阜新,30,-6,中雨,0级,27
2021-03-16,阜新,7,-13,中雨,4级,42
2021-03-17,阜新,34,-4,晴,6级,13
2021-03-18,阜新,16,-9,多云,0级,14
2021-03-19,阜新,33,19,雪,6级,37
2021-03-20,阜新,24,22,小雨,1级,59
2021-03-21,阜新,18,-11,中雨,5级,40
2021-03-22,阜新,35,15,阴,0级,6
2021-03-23,阜新,-3,7,晴,5级,44
2021-03-24,阜新,19,16,小雨,2级,50
2021-03-25,阜新,30,0,阴,1级,66
2021-03-26,阜新,26,-5,阴,5级,61
2021-03-27,阜新,-5,-15,晴,4级,40
2021-03-28,阜新,23,3,雪,5级,8
2021-03-29,阜新,-10,-19,晴,3级,89
2021-03-30,阜新,16,25,大雨,4级,53
2021-03-31,阜新,31,14,阴,6级,43
2021-04-01,阜新,-6,10,阴,0级,49
2021-04-02,阜新,-6,8,雪,3级,3
2021-04-03,阜新,17,-18,大雨,1级,35
2021-04-04,阜新,30,12,小雨,0级,14
2021-04-05,阜新,31,17,晴,2级,28
2021-04-06,阜新,6,-15,雪,6级,51
2021-04-07,阜新,19,-3,晴,2级,18
2021-04-08,阜新,-7,2,多云,6级,21
2021-04-09,阜新,-2,16,晴,2级,45
2021-04-10,阜新,27,-7,阴,2级,97
2021-04-11,阜新,1,18,中雨,0级,90
2021-04-12,阜新,0,18,阴,6级,49
2021-04-13,阜新,-5,14,多云,6级,76
2021-04-14,阜新,10,-4,大雨,1级,36
2021-04-15,阜新,11,-10,阴,6级,31
2021-04-16,阜新,-4,24,阴,5级,97
2021-04-17,阜新,-4,-19,大雨,3级,90
2021-04-18,阜新,12,25,中雨,0级,81
2021-04-19,阜新,4,25,晴,1级,34
2021-04-20,阜新,10,6,阴,6级,90
2021-04-21,阜新,6,-5,小雨,2级,16
2021-04-22,阜新,19,-13,多云,6级,48
2021-04-23,阜新,30,-17,大雨,2级,23
2021-04-24,阜新,35,15,小雨,6级,77
2021-04-25,阜新,18,4,阴,6级,85
2021-04-26,阜新,-3,10,晴,3级,75
2021-04-27,阜新,0,-20,大雨,4级,88
2021-04-28,阜新,-8,6,晴,5级,10
2021-04-29,阜新,-10,-19,阴,0级,52
2021-04-30,阜新,2,-18,多云,4级,78
2021-05-01,阜新,4,18,小雨,0级,46
2021-05-02,阜新,27,-12,大雨,4级,27
2021-05-03,阜新,3,24,雪,6级,67
2021-05-04,阜新,-7,-2,晴,2级,91
2021-05-05,阜新,-6,24,中雨,2级,63
2021-05-06,阜新,35,10,多云,1级,57
2021-05-07,阜新,35,2,小雨,4级,34
2021-05-08,阜新,34,2,大雨,2级,89
2021-05-09,阜新,16,-12,多云,0级,7
2021-05-10,阜新,29,6,多云,5级,60
2021-05-11,阜新,6,-4,中雨,3级,62
2021-05-12,阜新,35,-15,大雨,0级,58
2021-05-13,阜新,6,-16,雪,5级,99
2021-05-14,阜新,-6,10,晴,4级,53
2021-05-15,阜新,32,-9,中雨,2级,64
2021-05-16,阜新,-2,4,晴,4级,62
2021-05-17,阜新,-3,1,大雨,6级,83
2021-05-18,阜新,31,-12,雪,3级,79
2021-05-19,阜新,27,3,晴,6级,39
2021-05-20,阜新,13,-5,小雨,3级,19
2021-05-21,阜新,13,-14,大雨,6级,62
2021-05-22,阜新,31,-3,中雨,6级,86
2021-05-23,阜新,-6,12,阴,3级,8
2021-05-24,阜新,28,20,阴,0级,80
2021-05-25,阜新,7,-13,多云,4级,78
2021-05-26,阜新,26,11,小雨,0级,38
2021-05-27,阜新,30,15,中雨,4级,92
2021-05-28,阜新,25,-13,大雨,0级,13
2021-05-29,阜新,-9,-3,雪,0级,85
2021-05-30,阜新,-4,13,晴,1级,0
2021-05-31,阜新,29,4,多云,1级,89
2021-06-01,阜新,35,-3,阴,5级,38
2021-06-02,阜新,0,9,阴,3级,81
2021-06-03,阜新,-1,-13,雪,1级,28
2021-06-04,阜新,17,15,小雨,2级,57
2021-06-05,阜新,21,7,雪,5级,7
2021-06-06,阜新,-4,8,阴,1级,16
2021-06-07,阜新,-6,-9,阴,0级,27
2021-06-08,阜新,27,-8,中雨,5级,17
2021-06-09,阜新,-9,14,大雨,0级,68
2021-06-10,阜新,2,-14,晴,0级,73
2021-06-11,阜新,30,22,雪,1级,62
2021-06-12,阜新,-4,-5,多云,6级,44
2021-06-13,阜新,19,18,多云,4级,72
2021-06-14,阜新,9,-3,中雨,6级,84
2021-06-15,阜新,7,9,小雨,2级,58
2021-06-16,阜新,-4,19,多云,6级,92
2021-06-17,阜新,14,-15,晴,0级,62
2021-06-18,阜新,0,1,晴,1级,66
2021-06-19,阜新,0,-7,多云,1级,38
2021-06-20,阜新,4,-12,大雨,2级,85
2021-06-21,阜新,-2,-3,小雨,0级,30
2021-06-22,阜新,14,24,多云,4级,99
2021-06-23,阜新,33,11,小雨,3级,65
2021-06-24,阜新,17,8,阴,2级,49
2021-06-25,阜新,13,-11,阴,4级,1
2021-06-26,阜新,0,-7,大雨,2级,74
2021-06-27,阜新,-2,4,小雨,3级,92
2021-06-28,阜新,6,16,阴,3级,29
2021-06-29,阜新,-8,-6,中雨,5级,77
2021-06-30,阜新,22,11,晴,5级,60
2021-07-01,阜新,12,8,小雨,6级,34
2021-07-02,阜新,-10,19,多云,1级,60
2021-07-03,阜新,-8,16,雪,3级,5
2021-07-04,阜新,9,3,雪,4级,50
2021-07-05,阜新,30,-15,雪,1级,36
2021-07-06,阜新,8,-4,多云,4级,46
2021-07-07,阜新,19,5,阴,0级,88
2021-07-08,阜新,22,-5,中雨,2级,87
2021-07-09,阜新,11,-20,中雨,5级,23
2021-07-10,阜新,8,-6,中雨,4级,48
2021-07-11,阜新,2,4,阴,1级,26
2021-07-12,阜新,34,-15,多云,2级,53
2021-07-13,阜新,25,-9,大雨,0级,89
2021-07-14,阜新,6,-4,晴,4级,87
2021-07-15,阜新,-9,-1,阴,1级,66
2021-07-16,阜新,29,-3,雪,4级,63
2021-07-17,阜新,5,5,中雨,0级,4
2021-07-18,阜新,21,18,晴,4级,2
2021-07-19,阜新,-2,-14,大雨,3级,68
2021-07-20,阜新,-1,10,大雨,3级,50
2021-07-21,阜新,16,4,小雨,1级,43
2021-07-22,阜新,23,12,大雨,1级,28
2021-07-23,阜新,-9,-14,多云,5级,14
2021-07-24,阜新,-8,24,小雨,0级,24
2021-07-25,阜新,-7,-10,雪,4级,51
2021-07-26,阜新,20,-8,小雨,3级,25
2021-07-27,阜新,-7,12,雪,6级,15
2021-07-28,阜新,4,10,雪,3级,27
2021-07-29,阜新,11,-19,中雨,0级,83
2021-07-30,阜新,1,-16,阴,6级,71
2021-07-31,阜新,7,-18,小雨,1级,26
2021-08-01,阜新,5,21,中雨,2级,71
2021-08-02,阜新,3,-6,大雨,3级,30
2021-08-03,阜新,8,-5,多云,0级,56
2021-08-04,阜新,35,-13,中雨,3级,26
2021-08-05,阜新,33,1,晴,3级,19
2021-08-06,阜新,15,-9,中雨,1级,11
2021-08-07,阜新,7,3,小雨,3级,50
2021-08-08,阜新,25,-1,阴,5级,88
2021-08-09,阜新,25,15,小雨,1级,84
2021-08-10,阜新,31,1,晴,5级,0
2021-08-11,阜新,20,5,雪,4级,16
2021-08-12,阜新,11,2,阴,3级,68
2021-08-13,阜新,-9,18,阴,2级,9
2021-08-14,阜新,22,-19,多云,1级,64
2021-08-15,阜新,0,11,晴,4级,49
2021-08-16,阜新,17,20,中雨,3级,4
2021-08-17,阜新,31,11,阴,0级,93
2021-08-18,阜新,1,20,雪,6级,96
2021-08-19,阜新,27,14,晴,2级,80
2021-08-20,阜新,17,19,多云,2级,50
2021-08-21,阜新,31,-13,小雨,4级,15
2021-08-22,阜新,29,10,大雨,5级,59
2021-08-23,阜新,31,25,中雨,1级,79
2021-08-24,阜新,-10,-15,晴,4级,41
2021-08-25,阜新,22,-1,小雨,1级,27
2021-08-26,阜新,-1,22,小雨,0级,49
2021-08-27,阜新,-10,9,多云,0级,100
2021-08-28,阜新,1,16,雪,6级,27
2021-08-29,阜新,14,9,雪,2级,19
2021-08-30,阜新,-3,-1,雪,1级,71
2021-08-31,阜新,24,14,雪,1级,35
2021-09-01,阜新,31,25,晴,0级,2
2021-09-02,阜新,22,25,中雨,1级,26
2021-09-03,阜新,7,14,小雨,3级,97
2021-09-04,阜新,-4,-19,晴,1级,83
2021-09-05,阜新,2,-11,小雨,1级,47
2021-09-06,阜新,-1,3,大雨,3级,66
2021-09-07,阜新,30,14,多云,6级,18
2021-09-08,阜新,17,20,多云,3级,29
2021-09-09,阜新,19,-13,晴,4级,31
2021-09-10,阜新,15,-3,晴,0级,7
2021-09-11,阜新,22,17,中雨,0级,13
2021-09-12,阜新,-1,-20,大雨,3级,65
2021-09-13,阜新,13,-20,雪,5级,94
2021-09-14,阜新,2,21,中雨,6级,43
2021-09-15,阜新,-3,-12,中雨,5级,76
2021-09-16,阜新,16,-2,小雨,5级,26
2021-09-17,阜新,35,25,雪,0级,37
2021-09-18,阜新,-1,1,中雨,6级,7
2021-09-19,阜新,3,11,大雨,5级,22
2021-09-20,阜新,35,14,阴,1级,23
2021-09-21,阜新,9,-1,大雨,6级,1
2021-09-22,阜新,-1,20,雪,0级,49
2021-09-23,阜新,-1,10,多云,1级,18
2021-09-24,阜新,26,23,中雨,3级,45
2021-09-25,阜新,14,-9,雪,1级,53
2021-09-26,阜新,8,5,多云,0级,9
2021-09-27,阜新,-1,17,阴,1级,53
2021-09-28,阜新,9,2,雪,1级,18
2021-09-29,阜新,-6,9,雪,1级,85
2021-09-30,阜新,29,-8,雪,0级,40
2021-10-01,阜新,17,5,大雨,4级,13
2021-10-02,阜新,24,0,雪,2级,67
2021-10-03,阜新,24,-11,大雨,1级,89
2021-10-04,阜新,17,-9,小雨,0级,49
2021-10-05,阜新,18,15,阴,2级,87
2021-10-06,阜新,-2,-2,小雨,2级,60
2021-10-07,阜新,16,-10,大雨,3级,38
2021-10-08,阜新,-4,25,大雨,6级,79
2021-10-09,阜新,24,1,中雨,3级,27
2021-10-10,阜新,-3,-5,小雨,3级,20
2021-10-11,阜新,13,23,小雨,4级,40
2021-10-12,阜新,0,4,中雨,6级,91
2021-10-13,阜新,7,16,大雨,2级,53
2021-10-14,阜新,23,-20,阴,1级,41
2021-10-15,阜新,26,7,大雨,5级,83
2021-10-16,阜新,2,22,晴,3级,91
2021-10-17,阜新,16,8,晴,4级,81
2021-10-18,阜新,20,-10,中雨,1级,23
2021-10-19,阜新,27,-10,晴,6级,3
2021-10-20,阜新,28,-10,晴,5级,17
2021-10-21,阜新,15,-17,阴,0级,94
2021-10-22,阜新,10,18,晴,6级,5
2021-10-23,阜新,-7,1,多云,0级,34
2021-10-24,阜新,33,-7,阴,1级,95
2021-10-25,阜新,-1,6,中雨,0级,34
2021-10-26,阜新,27,15,晴,3级,4
2021-10-27,阜新,34,-7,多云,6级,1
2021-10-28,阜新,29,12,阴,1级,45
2021-10-29,阜新,35,6,中雨,3级,32
2021-10-30,阜新,14,22,雪,6级,59
2021-10-31,阜新,9,3,小雨,4级,58
2021-11-01,阜新,26,3,大雨,3级,35
2021-11-02,阜新,-2,-17,多云,0级,84
2021-11-03,阜新,-8,6,多云,4级,18
2021-11-04,阜新,8,0,多云,4级,19
2021-11-05,阜新,18,23,阴,5级,68
2021-11-06,阜新,-7,11,中雨,5级,11
2021-11-07,阜新,18,-1,多云,0级,87
2021-11-08,阜新,-6,11,多云,5级,18
2021-11-09,阜新,12,1,大雨,2级,56
2021-11-10,阜新,17,6,晴,4级,100
2021-11-11,阜新,32,4,大雨,0级,52
2021-11-12,阜新,17,-15,多云,1级,7
2021-11-13,阜新,18,21,多云,5级,44
2021-11-14,阜新,21,2,晴,4级,43
2021-11-15,阜新,9,-4,中雨,2级,96
2021-11-16,阜新,31,-7,中雨,3级,10
2021-11-17,阜新,6,6,中雨,5级,54
2021-11-18,阜新,20,-12,晴,2级,94
2021-11-19,阜新,33,12,小雨,6级,52
2021-11-20,阜新,8,6,晴,2级,80
2021-11-21,阜新,-1,23,晴,3级,24
2021-11-22,阜新,21,-18,多云,5级,7
2021-11-23,阜新,27,10,阴,6级,39
2021-11-24,阜新,5,-3,雪,6级,28
2021-11-25,阜新,15,0,大雨,1级,81
2021-11-26,阜新,24,8,雪,5级,40
2021-11-27,阜新,21,-17,多云,3级,57
2021-11-28,阜新,11,16,中雨,6级,53
2021-11-29,阜新,25,17,小雨,2级,43
2021-11-30,阜新,22,14,晴,3级,56
2021-12-01,阜新,24,20,大雨,6级,32
2021-12-02,阜新,27,15,大雨,4级,29
2021-12-03,阜新,27,-18,阴,2级,85
2021-12-04,阜新,33,17,晴,6级,60
2021-12-05,阜新,23,9,大雨,3级,26
2021-12-06,阜新,-10,-18,雪,5级,20
2021-12-07,阜新,31,6,小雨,4级,48
2021-12-08,阜新,-9,8,小雨,2级,2
2021-12-09,阜新,-7,0,多云,3级,3
2021-12-10,阜新,27,20,大雨,4级,33
2021-12-11,阜新,2,18,晴,4级,99
2021-12-12,阜新,22,-3,阴,0级,41
2021-12-13,阜新,33,-17,大雨,6级,92
2021-12-14,阜新,-9,-6,小雨,2级,66
2021-12-15,阜新,21,-8,阴,5级,79
2021-12-16,阜新,10,-1,小雨,0级,3
2021-12-17,阜新,-1,-11,多云,1级,66
2021-12-18,阜新,30,9,中雨,4级,21
2021-12-19,阜新,14,-2,阴,3级,39
2021-12-20,阜新,12,24,晴,3级,14
2021-12-21,阜新,33,-12,中雨,3级,29
2021-12-22,阜新,-9,13,中雨,0级,94
2021-12-23,阜新,-9,3,大雨,6级,17
2021-12-24,阜新,-2,9,小雨,5级,19
2021-12-25,阜新,-6,-4,阴,3级,24
2021-12-26,阜新,5,5,中雨,0级,19
2021-12-27,阜新,28,-4,大雨,2级,96
2021-12-28,阜新,-3,6,小雨,2级,58
2021-12-29,阜新,5,20,雪,0级,45
2021-12-30,阜新,10,-2,小雨,6级,51
2021-12-31,阜新,24,4,小雨,2级,42
2022-01-01,阜新,17,12,晴,2级,81
2022-01-02,阜新,8,-12,多云,3级,89
2022-01-03,阜新,9,-1,多云,1级,71
2022-01-04,阜新,30,3,晴,0级,51
2022-01-05,阜新,-6,-1,小雨,2级,41
2022-01-06,阜新,24,12,雪,0级,80
2022-01-07,阜新,15,8,阴,6级,25
2022-01-08,阜新,34,22,小雨,3级,38
2022-01-09,阜新,24,8,雪,3级,48
2022-01-10,阜新,27,-18,中雨,0级,88
2022-01-11,阜新,13,-10,中雨,2级,18
2022-01-12,阜新,26,22,晴,3级,81
2022-01-13,阜新,9,11,雪,0级,30
2022-01-14,阜新,20,22,多云,0级,44
2022-01-15,阜新,-9,18,雪,6级,63
2022-01-16,阜新,20,25,阴,2级,49
2022-01-17,阜新,-10,2,阴,1级,63
2022-01-18,阜新,-8,6,阴,3级,8
2022-01-19,阜新,17,-15,小雨,6级,50
2022-01-20,阜新,-2,24,阴,2级,96
2022-01-21,阜新,8,14,阴,6级,9
2022-01-22,阜新,31,0,大雨,2级,1
2022-01-23,阜新,-5,8,小雨,5级,46
2022-01-24,阜新,-8,4,小雨,4级,73
2022-01-25,阜新,27,-6,小雨,0级,61
2022-01-26,阜新,31,0,大雨,3级,45
2022-01-27,阜新,25,10,阴,2级,63
2022-01-28,阜新,20,22,雪,3级,7
2022-01-29,阜新,18,25,晴,6级,31
2022-01-30,阜新,-10,22,雪,2级,37
2022-01-31,阜新,18,-14,多云,3级,38
2022-02-01,阜新,1,6,多云,3级,55
2022-02-02,阜新,12,8,多云,3级,44
2022-02-03,阜新,-7,4,大雨,3级,62
2022-02-04,阜新,9,-12,晴,1级,83
2022-02-05,阜新,29,-15,小雨,1级,93
2022-02-06,阜新,-3,25,小雨,2级,58
2022-02-07,阜新,-8,12,晴,1级,93
2022-02-08,阜新,6,-10,中雨,3级,53
2022-02-09,阜新,22,-11,大雨,3级,90
2022-02-10,阜新,15,15,多云,2级,42
2022-02-11,阜新,17,-14,小雨,0级,68
2022-02-12,阜新,22,19,大雨,5级,76
2022-02-13,阜新,10,8,多云,2级,4
2022-02-14,阜新,9,-8,多云,1级,81
2022-02-15,阜新,-9,17,中雨,2级,67
2022-02-16,阜新,15,16,多云,0级,40
2022-02-17,阜新,28,23,阴,4级,98
2022-02-18,阜新,33,-5,大雨,4级,37
2022-02-19,阜新,7,8,大雨,4级,70
2022-02-20,阜新,28,15,阴,5级,18
2022-02-21,阜新,29,11,雪,3级,10
2022-02-22,阜新,8,-6,中雨,5级,89
2022-02-23,阜新,3,-20,雪,0级,68
2022-02-24,阜新,14,19,多云,1级,54
2022-02-25,阜新,0,-7,晴,5级,89
2022-02-26,阜新,1,-11,雪,1级,25
2022-02-27,阜新,9,25,雪,5级,14
2022-02-28,阜新,23,12,晴,6级,91
2022-03-01,阜新,20,19,小雨,5级,93
2022-03-02,阜新,3,11,阴,5级,85
2022-03-03,阜新,25,14,中雨,5级,6
2022-03-04,阜新,-8,-19,中雨,3级,42
2022-03-05,阜新,25,-19,晴,6级,42
2022-03-06,阜新,23,10,中雨,3级,32
2022-03-07,阜新,-8,24,阴,3级,20
2022-03-08,阜新,14,-5,阴,2级,70
2022-03-09,阜新,-7,6,晴,1级,64
2022-03-10,阜新,24,16,大雨,6级,95
2022-03-11,阜新,19,-17,雪,0级,47
2022-03-12,阜新,-9,19,大雨,6级,94
2022-03-13,阜新,-10,-14,小雨,3级,77
2022-03-14,阜新,33,9,小雨,3级,33
2022-03-15,阜新,20,0,中雨,6级,37
2022-03-16,阜新,18,7,晴,2级,87
2022-03-17,阜新,-4,20,小雨,5级,79
2022-03-18,阜新,17,-10,雪,3级,90
2022-03-19,阜新,-9,-6,雪,3级,95
2022-03-20,阜新,28,7,晴,1级,39
2022-03-21,阜新,4,21,中雨,6级,89
2022-03-22,阜新,-10,20,多云,3级,81
2022-03-23,阜新,35,-2,中雨,0级,57
2022-03-24,阜新,28,9,阴,5级,62
2022-03-25,阜新,13,-6,中雨,5级,25
2022-03-26,阜新,13,-4,大雨,4级,88
2022-03-27,阜新,3,25,大雨,5级,25
2022-03-28,阜新,4,0,多云,5级,42
2022-03-29,阜新,-9,-5,多云,3级,11
2022-03-30,阜新,15,9,多云,2级,94
2022-03-31,阜新,-7,2,雪,2级,27
2022-04-01,阜新,33,7,多云,3级,86
2022-04-02,阜新,28,-9,中雨,1级,65
2022-04-03,阜新,34,-20,多云,3级,24
2022-04-04,阜新,8,17,中雨,6级,12
2022-04-05,阜新,-10,-13,雪,5级,38
2022-04-06,阜新,34,18,中雨,6级,96
2022-04-07,阜新,19,-7,晴,2级,71
2022-04-08,阜新,18,19,晴,0级,2
2022-04-09,阜新,-6,-16,小雨,4级,87
2022-04-10,阜新,16,19,阴,5级,45
2022-04-11,阜新,15,11,多云,5级,9
2022-04-12,阜新,17,15,中雨,3级,56
2022-04-13,阜新,19,-11,阴,3级,76
2022-04-14,阜新,31,11,雪,1级,100
2022-04-15,阜新,3,1,雪,5级,87
2022-04-16,阜新,6,-6,中雨,0级,30
2022-04-17,阜新,31,2,中雨,0级,21
2022-04-18,阜新,19,13,雪,6级,36
2022-04-19,阜新,5,18,晴,1级,94
2022-04-20,阜新,20,-9,雪,4级,75
2022-04-21,阜新,16,6,晴,4级,89
2022-04-22,阜新,18,-2,阴,6级,19
2022-04-23,阜新,13,-8,阴,2级,78
2022-04-24,阜新,7,8,小雨,5级,54
2022-04-25,阜新,22,5,阴,6级,36
2022-04-26,阜新,-5,10,中雨,1级,63
2022-04-27,阜新,19,9,大雨,3级,20
2022-04-28,阜新,6,11,阴,3级,30
2022-04-29,阜新,1,-11,晴,1级,23
2022-04-30,阜新,20,2,多云,1级,44
2022-05-01,阜新,33,3,晴,5级,88
2022-05-02,阜新,25,0,小雨,0级,84
2022-05-03,阜新,13,-18,大雨,0级,93
2022-05-04,阜新,-4,-17,中雨,4级,25
2022-05-05,阜新,-4,6,大雨,5级,68
2022-05-06,阜新,30,-6,大雨,3级,84
2022-05-07,阜新,-9,-11,阴,2级,59
2022-05-08,阜新,4,1,晴,1级,45
2022-05-09,阜新,-3,7,晴,6级,14
2022-05-10,阜新,33,-13,晴,4级,24
2022-05-11,阜新,-8,-4,晴,2级,5
2022-05-12,阜新,11,15,大雨,1级,61
2022-05-13,阜新,18,0,多云,3级,24
2022-05-14,阜新,3,1,中雨,4级,97
2022-05-15,阜新,-2,25,小雨,3级,19
2022-05-16,阜新,26,9,多云,3级,4
2022-05-17,阜新,25,0,中雨,3级,67
2022-05-18,阜新,34,22,多云,1级,34
2022-05-19,阜新,4,-20,大雨,1级,83
2022-05-20,阜新,17,-19,多云,0级,19
2022-05-21,阜新,11,24,阴,6级,50
2022-05-22,阜新,-8,12,多云,4级,62
2022-05-23,阜新,24,16,多云,6级,43
2022-05-24,阜新,-9,-10,小雨,4级,34
2022-05-25,阜新,4,8,小雨,5级,78
2022-05-26,阜新,30,21,大雨,1级,12
2022-05-27,阜新,2,-8,小雨,5级,48
2022-05-28,阜新,14,-4,雪,4级,23
2022-05-29,阜新,-5,-12,阴,3级,14
2022-05-30,阜新,-1,3,中雨,0级,32
2022-05-31,阜新,6,-6,小雨,6级,57
2022-06-01,阜新,9,10,中雨,2级,45
2022-06-02,阜新,7,-7,晴,1级,91
2022-06-03,阜新,1,5,大雨,6级,92
2022-06-04,阜新,4,-20,中雨,6级,53
2022-06-05,阜新,2,6,大雨,6级,25
2022-06-06,阜新,20,-12,中雨,2级,45
2022-06-07,阜新,-9,24,晴,4级,75
2022-06-08,阜新,11,3,中雨,0级,47
2022-06-09,阜新,26,-7,雪,4级,73
2022-06-10,阜新,-6,22,中雨,1级,96
2022-06-11,阜新,35,10,小雨,6级,20
2022-06-12,阜新,12,20,小雨,0级,38
2022-06-13,阜新,3,-14,中雨,5级,7
2022-06-14,阜新,31,5,小雨,2级,93
2022-06-15,阜新,-7,-8,大雨,2级,82
2022-06-16,阜新,-7,-6,多云,2级,80
2022-06-17,阜新,-9,0,晴,6级,34
2022-06-18,阜新,20,-14,大雨,4级,100
2022-06-19,阜新,20,20,中雨,1级,4
2022-06-20,阜新,28,-2,雪,4级,81
2022-06-21,阜新,30,17,小雨,6级,11
2022-06-22,阜新,22,12,晴,4级,41
2022-06-23,阜新,-5,15,中雨,1级,76
2022-06-24,阜新,26,11,小雨,3级,99
2022-06-25,阜新,8,-6,中雨,6级,99
2022-06-26,阜新,19,-20,多云,5级,36
2022-06-27,阜新,26,-6,中雨,5级,78
2022-06-28,阜新,25,24,晴,6级,33
2022-06-29,阜新,-6,-5,雪,4级,12
2022-06-30,阜新,-8,14,中雨,0级,39
2022-07-01,阜新,-2,-4,大雨,6级,74
2022-07-02,阜新,0,18,雪,0级,80
2022-07-03,阜新,32,12,中雨,2级,36
2022-07-04,阜新,30,7,多云,6级,24
2022-07-05,阜新,10,-2,多云,5级,82
2022-07-06,阜新,0,19,阴,0级,69
2022-07-07,阜新,15,-14,大雨,1级,37
2022-07-08,阜新,4,-6,中雨,2级,17
