日期,城市,最高气温,最低气温,天气状况,风力,降水量
2020-01-23,葫芦岛,29,2,晴,3级,96
2020-01-24,葫芦岛,15,-12,中雨,0级,49
2020-01-25,葫芦岛,22,20,阴,4级,8
2020-01-26,葫芦岛,6,19,雪,0级,68
2020-01-27,葫芦岛,4,-9,多云,2级,90
2020-01-28,葫芦岛,0,-5,中雨,0级,73
2020-01-29,葫芦岛,23,17,晴,3级,53
2020-01-30,葫芦岛,24,0,晴,2级,36
2020-01-31,葫芦岛,24,10,小雨,1级,70
2020-02-01,葫芦岛,5,17,雪,5级,23
2020-02-02,葫芦岛,14,-11,大雨,0级,98
2020-02-03,葫芦岛,-10,-10,晴,1级,5
2020-02-04,葫芦岛,-8,-16,中雨,1级,43
2020-02-05,葫芦岛,11,1,大雨,5级,94
2020-02-06,葫芦岛,12,-5,多云,3级,22
2020-02-07,葫芦岛,20,2,中雨,1级,81
2020-02-08,葫芦岛,-2,-6,阴,0级,75
2020-02-09,葫芦岛,14,-13,晴,2级,12
2020-02-10,葫芦岛,9,-6,雪,5级,31
2020-02-11,葫芦岛,-7,3,小雨,4级,57
2020-02-12,葫芦岛,4,-10,阴,5级,1
2020-02-13,葫芦岛,-10,-12,晴,2级,36
2020-02-14,葫芦岛,-10,8,小雨,6级,63
2020-02-15,葫芦岛,32,-11,晴,1级,89
2020-02-16,葫芦岛,32,10,中雨,2级,61
2020-02-17,葫芦岛,8,-14,多云,6级,46
2020-02-18,葫芦岛,30,9,晴,2级,98
2020-02-19,葫芦岛,34,22,中雨,3级,44
2020-02-20,葫芦岛,17,-2,雪,5级,8
2020-02-21,葫芦岛,-7,12,中雨,3级,5
2020-02-22,葫芦岛,-3,2,大雨,2级,77
2020-02-23,葫芦岛,21,-17,中雨,1级,11
2020-02-24,葫芦岛,25,2,阴,3级,6
2020-02-25,葫芦岛,30,5,小雨,2级,94
2020-02-26,葫芦岛,31,16,多云,3级,65
2020-02-27,葫芦岛,12,18,小雨,0级,82
2020-02-28,葫芦岛,3,23,阴,3级,100
2020-02-29,葫芦岛,-9,9,中雨,0级,45
2020-03-01,葫芦岛,4,11,晴,2级,1
2020-03-02,葫芦岛,1,6,中雨,1级,61
2020-03-03,葫芦岛,-7,7,大雨,6级,4
2020-03-04,葫芦岛,11,22,雪,3级,100
2020-03-05,葫芦岛,34,12,雪,2级,13
2020-03-06,葫芦岛,32,-20,中雨,2级,53
2020-03-07,葫芦岛,-4,-13,小雨,3级,100
2020-03-08,葫芦岛,21,-20,雪,3级,11
2020-03-09,葫芦岛,21,13,雪,6级,96
2020-03-10,葫芦岛,12,-13,晴,3级,64
2020-03-11,葫芦岛,14,9,晴,0级,8
2020-03-12,葫芦岛,-3,8,雪,4级,92
2020-03-13,葫芦岛,-3,-2,晴,3级,40
2020-03-14,葫芦岛,21,4,小雨,5级,43
2020-03-15,葫芦岛,-7,-14,中雨,1级,45
2020-03-16,葫芦岛,27,18,阴,0级,35
2020-03-17,葫芦岛,29,-20,大雨,3级,35
2020-03-18,葫芦岛,34,-17,大雨,2级,64
2020-03-19,葫芦岛,23,-8,阴,1级,63
2020-03-20,葫芦岛,32,-12,大雨,5级,71
2020-03-21,葫芦岛,6,-10,多云,4级,87
2020-03-22,葫芦岛,17,19,小雨,0级,41
2020-03-23,葫芦岛,-5,25,小雨,3级,98
2020-03-24,葫芦岛,25,11,大雨,0级,74
2020-03-25,葫芦岛,-8,3,雪,2级,87
2020-03-26,葫芦岛,7,-11,多云,4级,63
2020-03-27,葫芦岛,28,-12,多云,4级,70
2020-03-28,葫芦岛,22,13,多云,2级,12
2020-03-29,葫芦岛,12,22,中雨,0级,28
2020-03-30,葫芦岛,20,-11,大雨,4级,26
2020-03-31,葫芦岛,15,2,中雨,0级,59
2020-04-01,葫芦岛,25,8,中雨,4级,45
2020-04-02,葫芦岛,8,11,多云,3级,87
2020-04-03,葫芦岛,35,11,阴,5级,45
2020-04-04,葫芦岛,10,-13,阴,4级,60
2020-04-05,葫芦岛,18,21,小雨,6级,41
2020-04-06,葫芦岛,1,-14,多云,1级,77
2020-04-07,葫芦岛,2,16,大雨,4级,95
2020-04-08,葫芦岛,-6,-12,大雨,3级,53
2020-04-09,葫芦岛,21,24,晴,6级,85
2020-04-10,葫芦岛,7,-10,雪,0级,53
2020-04-11,葫芦岛,28,-10,阴,1级,48
2020-04-12,葫芦岛,-6,-11,多云,2级,76
2020-04-13,葫芦岛,4,1,多云,4级,36
2020-04-14,葫芦岛,30,14,晴,4级,8
2020-04-15,葫芦岛,14,13,中雨,1级,44
2020-04-16,葫芦岛,14,-13,中雨,4级,53
2020-04-17,葫芦岛,17,-6,多云,5级,2
2020-04-18,葫芦岛,24,11,晴,4级,41
2020-04-19,葫芦岛,7,7,中雨,0级,10
2020-04-20,葫芦岛,24,3,多云,1级,5
2020-04-21,葫芦岛,12,18,雪,0级,6
2020-04-22,葫芦岛,2,13,中雨,1级,26
2020-04-23,葫芦岛,3,-19,雪,4级,4
2020-04-24,葫芦岛,17,-9,中雨,1级,63
2020-04-25,葫芦岛,6,3,多云,6级,51
2020-04-26,葫芦岛,30,-12,中雨,2级,96
2020-04-27,葫芦岛,28,-20,阴,0级,56
2020-04-28,葫芦岛,31,-8,中雨,0级,100
2020-04-29,葫芦岛,30,2,小雨,6级,14
2020-04-30,葫芦岛,19,4,小雨,5级,76
2020-05-01,葫芦岛,33,8,大雨,4级,68
2020-05-02,葫芦岛,0,25,大雨,5级,75
2020-05-03,葫芦岛,19,20,晴,2级,83
2020-05-04,葫芦岛,30,24,多云,2级,48
2020-05-05,葫芦岛,17,-2,晴,6级,82
2020-05-06,葫芦岛,34,11,晴,6级,63
2020-05-07,葫芦岛,-1,10,晴,0级,80
2020-05-08,葫芦岛,3,-20,多云,6级,100
2020-05-09,葫芦岛,11,-7,阴,4级,57
2020-05-10,葫芦岛,14,8,雪,0级,0
2020-05-11,葫芦岛,24,4,小雨,2级,96
2020-05-12,葫芦岛,0,23,中雨,1级,32
2020-05-13,葫芦岛,-3,0,大雨,1级,10
2020-05-14,葫芦岛,32,19,中雨,6级,83
2020-05-15,葫芦岛,-8,19,小雨,1级,33
2020-05-16,葫芦岛,-3,23,雪,2级,13
2020-05-17,葫芦岛,34,-12,大雨,4级,50
2020-05-18,葫芦岛,27,6,多云,3级,36
2020-05-19,葫芦岛,6,-16,阴,2级,68
2020-05-20,葫芦岛,4,4,阴,0级,4
2020-05-21,葫芦岛,-3,-8,晴,2级,39
2020-05-22,葫芦岛,27,20,阴,1级,62
2020-05-23,葫芦岛,15,18,小雨,2级,93
2020-05-24,葫芦岛,13,-15,中雨,4级,1
2020-05-25,葫芦岛,18,13,中雨,6级,28
2020-05-26,葫芦岛,8,10,中雨,4级,80
2020-05-27,葫芦岛,1,14,阴,5级,17
2020-05-28,葫芦岛,29,5,中雨,5级,90
2020-05-29,葫芦岛,34,0,阴,1级,14
2020-05-30,葫芦岛,-10,6,雪,4级,54
2020-05-31,葫芦岛,-8,-6,大雨,0级,88
2020-06-01,葫芦岛,23,11,小雨,1级,100
2020-06-02,葫芦岛,8,0,雪,6级,81
2020-06-03,葫芦岛,4,-17,大雨,4级,64
2020-06-04,葫芦岛,-4,-16,多云,1级,54
2020-06-05,葫芦岛,5,-8,雪,6级,10
2020-06-06,葫芦岛,4,-6,中雨,3级,43
2020-06-07,葫芦岛,25,-12,阴,1级,46
2020-06-08,葫芦岛,15,11,小雨,5级,47
2020-06-09,葫芦岛,-8,-14,中雨,1级,70
2020-06-10,葫芦岛,20,6,多云,2级,100
2020-06-11,葫芦岛,23,21,阴,5级,30
2020-06-12,葫芦岛,-7,15,阴,1级,35
2020-06-13,葫芦岛,25,-13,中雨,0级,83
2020-06-14,葫芦岛,11,-20,雪,1级,88
2020-06-15,葫芦岛,4,-19,小雨,1级,45
2020-06-16,葫芦岛,16,-13,阴,1级,27
2020-06-17,葫芦岛,5,-11,小雨,5级,34
2020-06-18,葫芦岛,6,2,中雨,5级,37
2020-06-19,葫芦岛,22,2,大雨,6级,5
2020-06-20,葫芦岛,2,0,大雨,2级,47
2020-06-21,葫芦岛,19,14,晴,5级,34
2020-06-22,葫芦岛,22,25,阴,6级,56
2020-06-23,葫芦岛,21,2,阴,3级,43
2020-06-24,葫芦岛,-5,-11,中雨,1级,41
2020-06-25,葫芦岛,10,24,雪,6级,100
2020-06-26,葫芦岛,4,16,晴,2级,93
2020-06-27,葫芦岛,5,-18,多云,4级,74
2020-06-28,葫芦岛,11,22,小雨,1级,63
2020-06-29,葫芦岛,-5,-9,大雨,3级,56
2020-06-30,葫芦岛,29,5,大雨,0级,66
2020-07-01,葫芦岛,33,-13,多云,4级,15
2020-07-02,葫芦岛,24,8,多云,5级,48
2020-07-03,葫芦岛,7,-2,大雨,6级,40
2020-07-04,葫芦岛,3,-1,多云,2级,29
2020-07-05,葫芦岛,-2,18,雪,2级,85
2020-07-06,葫芦岛,-1,-20,大雨,2级,21
2020-07-07,葫芦岛,15,20,大雨,4级,38
2020-07-08,葫芦岛,20,21,阴,6级,98
2020-07-09,葫芦岛,0,-8,晴,4级,20
2020-07-10,葫芦岛,14,9,阴,1级,60
2020-07-11,葫芦岛,12,-14,晴,6级,3
2020-07-12,葫芦岛,3,-18,中雨,6级,8
2020-07-13,葫芦岛,-8,14,多云,0级,31
2020-07-14,葫芦岛,30,23,大雨,3级,94
2020-07-15,葫芦岛,-3,22,大雨,6级,9
2020-07-16,葫芦岛,21,-8,晴,4级,37
2020-07-17,葫芦岛,-6,4,大雨,2级,98
2020-07-18,葫芦岛,12,13,中雨,5级,67
2020-07-19,葫芦岛,-10,4,阴,3级,92
2020-07-20,葫芦岛,-3,-7,中雨,2级,89
2020-07-21,葫芦岛,28,3,多云,6级,9
2020-07-22,葫芦岛,13,5,雪,5级,27
2020-07-23,葫芦岛,-1,-12,多云,2级,42
2020-07-24,葫芦岛,23,-6,小雨,5级,47
2020-07-25,葫芦岛,-1,25,晴,6级,20
2020-07-26,葫芦岛,21,13,晴,3级,98
2020-07-27,葫芦岛,30,22,晴,6级,93
2020-07-28,葫芦岛,-3,1,小雨,2级,55
2020-07-29,葫芦岛,33,13,雪,1级,26
2020-07-30,葫芦岛,20,-15,中雨,0级,58
2020-07-31,葫芦岛,-9,3,中雨,1级,79
2020-08-01,葫芦岛,5,15,中雨,1级,14
2020-08-02,葫芦岛,21,21,中雨,2级,69
2020-08-03,葫芦岛,-9,-16,小雨,3级,13
2020-08-04,葫芦岛,33,17,阴,1级,83
2020-08-05,葫芦岛,32,-10,大雨,6级,81
2020-08-06,葫芦岛,-8,-3,晴,5级,43
2020-08-07,葫芦岛,33,5,阴,1级,38
2020-08-08,葫芦岛,0,6,大雨,0级,6
2020-08-09,葫芦岛,2,-19,多云,3级,16
2020-08-10,葫芦岛,-2,-18,小雨,2级,27
2020-08-11,葫芦岛,-1,3,多云,6级,46
2020-08-12,葫芦岛,-6,11,晴,6级,74
2020-08-13,葫芦岛,-10,-10,多云,3级,83
2020-08-14,葫芦岛,15,-19,晴,0级,86
2020-08-15,葫芦岛,4,-16,阴,5级,58
2020-08-16,葫芦岛,6,-3,大雨,5级,96
2020-08-17,葫芦岛,8,7,阴,2级,97
2020-08-18,葫芦岛,30,-6,多云,1级,58
2020-08-19,葫芦岛,9,16,中雨,6级,53
2020-08-20,葫芦岛,23,-15,小雨,4级,41
2020-08-21,葫芦岛,30,24,小雨,0级,52
2020-08-22,葫芦岛,24,1,晴,5级,13
2020-08-23,葫芦岛,20,17,中雨,3级,36
2020-08-24,葫芦岛,33,2,多云,5级,28
2020-08-25,葫芦岛,6,14,多云,6级,65
2020-08-26,葫芦岛,9,14,阴,1级,100
2020-08-27,葫芦岛,13,-2,大雨,0级,56
2020-08-28,葫芦岛,17,-6,阴,0级,59
2020-08-29,葫芦岛,15,-20,小雨,2级,76
2020-08-30,葫芦岛,29,-9,中雨,0级,68
2020-08-31,葫芦岛,35,22,大雨,6级,53
2020-09-01,葫芦岛,12,20,阴,2级,8
2020-09-02,葫芦岛,33,19,阴,3级,63
2020-09-03,葫芦岛,14,14,多云,6级,80
2020-09-04,葫芦岛,-9,20,大雨,1级,16
2020-09-05,葫芦岛,35,6,大雨,6级,84
2020-09-06,葫芦岛,15,0,阴,1级,32
2020-09-07,葫芦岛,-3,-12,小雨,0级,32
2020-09-08,葫芦岛,23,11,晴,5级,72
2020-09-09,葫芦岛,16,2,晴,4级,79
2020-09-10,葫芦岛,-7,24,晴,4级,97
2020-09-11,葫芦岛,33,-2,中雨,0级,34
2020-09-12,葫芦岛,2,14,晴,0级,13
2020-09-13,葫芦岛,-6,-13,阴,6级,68
2020-09-14,葫芦岛,10,-12,多云,6级,22
2020-09-15,葫芦岛,10,23,小雨,2级,44
2020-09-16,葫芦岛,-2,5,中雨,6级,77
2020-09-17,葫芦岛,17,-5,雪,1级,81
2020-09-18,葫芦岛,32,-16,雪,4级,66
2020-09-19,葫芦岛,25,-8,雪,4级,56
2020-09-20,葫芦岛,20,4,晴,4级,28
2020-09-21,葫芦岛,-8,-8,晴,1级,44
2020-09-22,葫芦岛,30,22,阴,4级,58
2020-09-23,葫芦岛,35,24,小雨,5级,65
2020-09-24,葫芦岛,29,8,大雨,5级,90
2020-09-25,葫芦岛,26,-11,中雨,4级,30
2020-09-26,葫芦岛,-4,8,晴,6级,4
2020-09-27,葫芦岛,34,-19,雪,6级,70
2020-09-28,葫芦岛,-10,4,阴,1级,83
2020-09-29,葫芦岛,-3,-2,多云,1级,63
2020-09-30,葫芦岛,34,22,雪,6级,37
2020-10-01,葫芦岛,15,-20,中雨,0级,98
2020-10-02,葫芦岛,-4,-4,雪,2级,7
2020-10-03,葫芦岛,21,17,中雨,6级,24
2020-10-04,葫芦岛,34,23,晴,0级,54
2020-10-05,葫芦岛,19,-19,雪,5级,60
2020-10-06,葫芦岛,16,-15,大雨,5级,94
2020-10-07,葫芦岛,16,19,中雨,6级,0
2020-10-08,葫芦岛,35,1,阴,0级,66
2020-10-09,葫芦岛,31,10,晴,2级,18
2020-10-10,葫芦岛,25,-19,小雨,5级,80
2020-10-11,葫芦岛,32,12,阴,1级,76
2020-10-12,葫芦岛,15,-8,多云,5级,33
2020-10-13,葫芦岛,-2,-8,小雨,2级,84
2020-10-14,葫芦岛,34,11,晴,4级,21
2020-10-15,葫芦岛,27,-10,多云,2级,46
2020-10-16,葫芦岛,-5,25,大雨,3级,15
2020-10-17,葫芦岛,3,14,雪,6级,69
2020-10-18,葫芦岛,22,-17,雪,3级,83
2020-10-19,葫芦岛,-10,-1,雪,0级,67
2020-10-20,葫芦岛,32,1,多云,0级,96
2020-10-21,葫芦岛,16,-14,中雨,2级,43
2020-10-22,葫芦岛,12,3,晴,0级,35
2020-10-23,葫芦岛,30,-13,大雨,6级,48
2020-10-24,葫芦岛,24,10,小雨,0级,10
2020-10-25,葫芦岛,-4,-11,大雨,2级,37
2020-10-26,葫芦岛,10,-20,阴,3级,12
2020-10-27,葫芦岛,19,12,阴,2级,69
2020-10-28,葫芦岛,31,7,晴,4级,70
2020-10-29,葫芦岛,23,-14,多云,5级,37
2020-10-30,葫芦岛,4,-7,大雨,0级,73
2020-10-31,葫芦岛,27,-4,阴,5级,35
2020-11-01,葫芦岛,-5,16,大雨,5级,23
2020-11-02,葫芦岛,28,-13,多云,4级,22
2020-11-03,葫芦岛,16,-10,晴,2级,71
2020-11-04,葫芦岛,34,9,晴,2级,75
2020-11-05,葫芦岛,25,-18,多云,1级,79
2020-11-06,葫芦岛,2,12,雪,5级,44
2020-11-07,葫芦岛,14,17,中雨,1级,88
2020-11-08,葫芦岛,26,9,雪,1级,78
2020-11-09,葫芦岛,29,0,雪,3级,16
2020-11-10,葫芦岛,9,23,大雨,1级,61
2020-11-11,葫芦岛,6,-19,大雨,2级,73
2020-11-12,葫芦岛,17,-9,小雨,6级,35
2020-11-13,葫芦岛,1,-5,中雨,1级,3
2020-11-14,葫芦岛,-5,4,小雨,1级,3
2020-11-15,葫芦岛,7,-16,阴,3级,3
2020-11-16,葫芦岛,35,18,大雨,6级,10
2020-11-17,葫芦岛,6,10,晴,2级,4
2020-11-18,葫芦岛,-5,-9,中雨,5级,41
2020-11-19,葫芦岛,3,-1,晴,5级,32
2020-11-20,葫芦岛,22,13,小雨,4级,61
2020-11-21,葫芦岛,11,15,大雨,2级,43
2020-11-22,葫芦岛,34,3,中雨,0级,3
2020-11-23,葫芦岛,2,8,多云,2级,29
2020-11-24,葫芦岛,-8,-13,阴,0级,71
2020-11-25,葫芦岛,16,0,晴,6级,19
2020-11-26,葫芦岛,25,13,多云,1级,67
2020-11-27,葫芦岛,0,23,雪,2级,84
2020-11-28,葫芦岛,6,-6,小雨,0级,31
2020-11-29,葫芦岛,12,12,大雨,1级,66
2020-11-30,葫芦岛,-8,23,中雨,3级,31
2020-12-01,葫芦岛,0,-6,晴,2级,67
2020-12-02,葫芦岛,19,-8,小雨,3级,47
2020-12-03,葫芦岛,18,22,小雨,1级,42
2020-12-04,葫芦岛,-7,16,多云,0级,58
2020-12-05,葫芦岛,8,11,大雨,0级,95
2020-12-06,葫芦岛,-10,23,中雨,6级,0
2020-12-07,葫芦岛,1,11,中雨,3级,17
2020-12-08,葫芦岛,33,10,雪,1级,1
2020-12-09,葫芦岛,24,-13,晴,1级,69
2020-12-10,葫芦岛,-3,9,晴,2级,71
2020-12-11,葫芦岛,24,-4,多云,4级,71
2020-12-12,葫芦岛,28,0,雪,6级,99
2020-12-13,葫芦岛,27,-6,雪,1级,55
2020-12-14,葫芦岛,26,18,晴,1级,70
2020-12-15,葫芦岛,-7,-11,小雨,3级,72
2020-12-16,葫芦岛,-7,3,大雨,2级,32
2020-12-17,葫芦岛,10,20,晴,0级,68
2020-12-18,葫芦岛,19,-4,晴,2级,41
2020-12-19,葫芦岛,21,-5,小雨,2级,73
2020-12-20,葫芦岛,19,3,多云,6级,91
2020-12-21,葫芦岛,9,-10,晴,3级,55
2020-12-22,葫芦岛,9,-8,中雨,0级,26
2020-12-23,葫芦岛,4,10,多云,4级,77
2020-12-24,葫芦岛,25,8,多云,1级,66
2020-12-25,葫芦岛,-4,-9,大雨,5级,66
2020-12-26,葫芦岛,-9,2,阴,4级,94
2020-12-27,葫芦岛,15,-15,雪,2级,66
2020-12-28,葫芦岛,27,2,阴,0级,72
2020-12-29,葫芦岛,12,-9,雪,0级,92
2020-12-30,葫芦岛,27,8,小雨,5级,85
2020-12-31,葫芦岛,14,8,中雨,0级,68
2021-01-01,葫芦岛,30,24,多云,0级,41
2021-01-02,葫芦岛,18,-20,小雨,4级,63
2021-01-03,葫芦岛,-5,12,小雨,3级,30
2021-01-04,葫芦岛,0,3,阴,5级,31
2021-01-05,葫芦岛,20,7,小雨,3级,88
2021-01-06,葫芦岛,29,-4,大雨,6级,9
2021-01-07,葫芦岛,24,14,多云,5级,98
2021-01-08,葫芦岛,20,-15,雪,2级,13
2021-01-09,葫芦岛,24,20,晴,0级,41
2021-01-10,葫芦岛,28,5,雪,1级,75
2021-01-11,葫芦岛,-1,13,多云,6级,61
2021-01-12,葫芦岛,-6,1,大雨,6级,34
2021-01-13,葫芦岛,5,8,小雨,2级,67
2021-01-14,葫芦岛,35,-8,中雨,1级,100
2021-01-15,葫芦岛,5,1,雪,2级,71
2021-01-16,葫芦岛,27,3,大雨,4级,83
2021-01-17,葫芦岛,-8,21,雪,2级,43
2021-01-18,葫芦岛,17,-6,大雨,1级,64
2021-01-19,葫芦岛,19,-10,晴,5级,63
2021-01-20,葫芦岛,10,22,小雨,6级,65
2021-01-21,葫芦岛,7,7,晴,5级,10
2021-01-22,葫芦岛,34,7,中雨,2级,4
2021-01-23,葫芦岛,9,-11,多云,1级,4
2021-01-24,葫芦岛,35,16,阴,0级,99
2021-01-25,葫芦岛,30,0,大雨,4级,31
2021-01-26,葫芦岛,21,2,多云,6级,8
2021-01-27,葫芦岛,14,-1,大雨,4级,0
2021-01-28,葫芦岛,8,18,阴,2级,41
2021-01-29,葫芦岛,-3,-20,大雨,5级,52
2021-01-30,葫芦岛,-9,9,阴,4级,38
2021-01-31,葫芦岛,31,-12,雪,2级,7
2021-02-01,葫芦岛,35,-8,中雨,6级,51
2021-02-02,葫芦岛,33,15,晴,4级,92
2021-02-03,葫芦岛,12,10,晴,6级,28
2021-02-04,葫芦岛,14,17,雪,1级,58
2021-02-05,葫芦岛,24,-19,大雨,6级,19
2021-02-06,葫芦岛,34,4,大雨,3级,26
2021-02-07,葫芦岛,3,3,中雨,5级,33
2021-02-08,葫芦岛,5,-12,多云,0级,69
2021-02-09,葫芦岛,13,4,阴,3级,0
2021-02-10,葫芦岛,2,0,多云,4级,54
2021-02-11,葫芦岛,3,6,大雨,6级,29
2021-02-12,葫芦岛,21,-7,阴,4级,43
2021-02-13,葫芦岛,7,-19,小雨,6级,63
2021-02-14,葫芦岛,2,-18,阴,0级,78
2021-02-15,葫芦岛,3,15,阴,3级,51
2021-02-16,葫芦岛,35,-19,多云,3级,54
2021-02-17,葫芦岛,10,-4,阴,1级,73
2021-02-18,葫芦岛,3,20,晴,0级,92
2021-02-19,葫芦岛,18,22,雪,1级,5
2021-02-20,葫芦岛,15,-19,大雨,2级,61
2021-02-21,葫芦岛,28,1,小雨,6级,15
2021-02-22,葫芦岛,12,8,晴,4级,89
2021-02-23,葫芦岛,8,19,多云,2级,83
2021-02-24,葫芦岛,29,20,多云,6级,69
2021-02-25,葫芦岛,10,-10,中雨,0级,92
2021-02-26,葫芦岛,-10,-15,中雨,4级,65
2021-02-27,葫芦岛,35,23,阴,1级,43
2021-02-28,葫芦岛,35,18,中雨,6级,12
2021-03-01,葫芦岛,8,-7,小雨,3级,49
2021-03-02,葫芦岛,24,3,雪,2级,75
2021-03-03,葫芦岛,1,16,阴,3级,54
2021-03-04,葫芦岛,26,1,中雨,1级,28
2021-03-05,葫芦岛,6,-7,晴,6级,90
2021-03-06,葫芦岛,28,4,多云,4级,18
2021-03-07,葫芦岛,8,-16,雪,0级,64
2021-03-08,葫芦岛,25,-10,阴,6级,42
2021-03-09,葫芦岛,-8,-13,大雨,0级,60
2021-03-10,葫芦岛,-7,10,晴,5级,20
2021-03-11,葫芦岛,19,-15,中雨,0级,92
2021-03-12,葫芦岛,5,-7,小雨,0级,40
2021-03-13,葫芦岛,2,-19,小雨,0级,78
2021-03-14,葫芦岛,-8,-11,中雨,2级,44
2021-03-15,葫芦岛,4,-4,雪,4级,40
2021-03-16,葫芦岛,20,-7,雪,1级,63
2021-03-17,葫芦岛,22,-7,多云,2级,1
2021-03-18,葫芦岛,-1,-10,中雨,2级,80
2021-03-19,葫芦岛,-9,-2,中雨,3级,88
2021-03-20,葫芦岛,24,9,小雨,1级,34
2021-03-21,葫芦岛,1,-11,中雨,4级,94
2021-03-22,葫芦岛,34,23,小雨,3级,21
2021-03-23,葫芦岛,4,-15,晴,2级,37
2021-03-24,葫芦岛,18,-17,多云,0级,64
2021-03-25,葫芦岛,23,17,小雨,3级,38
2021-03-26,葫芦岛,18,10,阴,4级,7
2021-03-27,葫芦岛,4,-14,多云,1级,54
2021-03-28,葫芦岛,-5,13,晴,0级,23
2021-03-29,葫芦岛,15,8,小雨,0级,88
2021-03-30,葫芦岛,28,24,雪,3级,71
2021-03-31,葫芦岛,1,-3,小雨,3级,60
2021-04-01,葫芦岛,19,11,小雨,3级,4
2021-04-02,葫芦岛,-5,15,晴,0级,17
2021-04-03,葫芦岛,24,5,大雨,1级,58
2021-04-04,葫芦岛,19,4,中雨,3级,85
2021-04-05,葫芦岛,10,8,小雨,6级,76
2021-04-06,葫芦岛,13,-18,阴,2级,27
2021-04-07,葫芦岛,26,4,中雨,4级,88
2021-04-08,葫芦岛,14,-12,中雨,2级,49
2021-04-09,葫芦岛,10,-4,中雨,6级,46
2021-04-10,葫芦岛,-6,15,中雨,5级,69
2021-04-11,葫芦岛,-8,-5,中雨,6级,58
2021-04-12,葫芦岛,24,-18,大雨,4级,10
2021-04-13,葫芦岛,29,11,雪,0级,12
2021-04-14,葫芦岛,21,0,大雨,0级,9
2021-04-15,葫芦岛,14,-8,阴,3级,39
2021-04-16,葫芦岛,-1,0,小雨,6级,17
2021-04-17,葫芦岛,11,-13,小雨,3级,75
2021-04-18,葫芦岛,-3,19,多云,3级,70
2021-04-19,葫芦岛,-6,10,大雨,3级,24
2021-04-20,葫芦岛,-10,0,中雨,2级,93
2021-04-21,葫芦岛,-7,12,小雨,1级,15
2021-04-22,葫芦岛,15,-10,小雨,1级,66
2021-04-23,葫芦岛,24,-14,晴,5级,14
2021-04-24,葫芦岛,23,10,雪,0级,20
2021-04-25,葫芦岛,32,2,阴,6级,61
2021-04-26,葫芦岛,7,12,阴,2级,87
2021-04-27,葫芦岛,9,17,小雨,2级,98
2021-04-28,葫芦岛,26,-4,雪,4级,39
2021-04-29,葫芦岛,31,-1,阴,1级,21
2021-04-30,葫芦岛,31,-5,小雨,6级,3
2021-05-01,葫芦岛,-5,2,晴,3级,72
2021-05-02,葫芦岛,-1,16,晴,6级,28
2021-05-03,葫芦岛,7,16,晴,4级,80
2021-05-04,葫芦岛,9,-20,雪,0级,26
2021-05-05,葫芦岛,18,23,多云,0级,66
2021-05-06,葫芦岛,-8,-6,多云,2级,51
2021-05-07,葫芦岛,-7,10,大雨,0级,94
2021-05-08,葫芦岛,11,5,阴,5级,60
2021-05-09,葫芦岛,25,-12,中雨,6级,38
2021-05-10,葫芦岛,2,-1,雪,4级,82
2021-05-11,葫芦岛,15,-6,晴,0级,61
2021-05-12,葫芦岛,0,20,晴,1级,75
2021-05-13,葫芦岛,26,5,晴,4级,31
2021-05-14,葫芦岛,12,3,大雨,0级,23
2021-05-15,葫芦岛,27,-13,小雨,4级,56
2021-05-16,葫芦岛,34,-5,多云,3级,22
2021-05-17,葫芦岛,20,-16,多云,1级,2
2021-05-18,葫芦岛,4,19,晴,4级,84
2021-05-19,葫芦岛,-8,20,多云,6级,48
2021-05-20,葫芦岛,0,24,雪,0级,10
2021-05-21,葫芦岛,18,9,雪,5级,32
2021-05-22,葫芦岛,21,6,中雨,5级,0
2021-05-23,葫芦岛,8,1,大雨,2级,47
2021-05-24,葫芦岛,28,-16,小雨,3级,32
2021-05-25,葫芦岛,25,-7,晴,6级,64
2021-05-26,葫芦岛,-6,25,雪,5级,78
2021-05-27,葫芦岛,5,-7,大雨,6级,5
2021-05-28,葫芦岛,3,-12,晴,5级,50
2021-05-29,葫芦岛,24,16,中雨,0级,2
2021-05-30,葫芦岛,4,-3,晴,0级,66
2021-05-31,葫芦岛,-4,1,小雨,1级,48
2021-06-01,葫芦岛,-3,-17,雪,3级,59
2021-06-02,葫芦岛,34,5,中雨,6级,56
2021-06-03,葫芦岛,23,22,多云,3级,23
2021-06-04,葫芦岛,31,-2,阴,6级,68
2021-06-05,葫芦岛,5,11,大雨,6级,37
2021-06-06,葫芦岛,30,-14,多云,5级,8
2021-06-07,葫芦岛,-2,18,阴,2级,12
2021-06-08,葫芦岛,-8,7,阴,5级,4
2021-06-09,葫芦岛,19,-7,大雨,6级,90
2021-06-10,葫芦岛,-9,16,阴,0级,37
2021-06-11,葫芦岛,1,14,中雨,4级,96
2021-06-12,葫芦岛,18,-20,阴,3级,44
2021-06-13,葫芦岛,-5,-13,中雨,1级,97
2021-06-14,葫芦岛,20,-17,中雨,6级,35
2021-06-15,葫芦岛,-5,3,中雨,0级,35
2021-06-16,葫芦岛,34,-11,小雨,2级,81
2021-06-17,葫芦岛,-9,4,大雨,2级,69
2021-06-18,葫芦岛,-1,8,晴,6级,19
2021-06-19,葫芦岛,35,13,多云,5级,5
2021-06-20,葫芦岛,6,-3,阴,4级,22
2021-06-21,葫芦岛,14,-8,晴,2级,36
